3,2000,1,0.0
3,2500,1,0.0
3,3000,1,0.0
3,3500,1,0.0
3,4000,1,0.0
3,1,2,0.0
3,500,2,0.0
3,1000,2,0.0
3,1500,2,0.0
3,2000,2,0.0
3,2500,2,0.0
3,3000,2,0.0
3,3500,2,0.0
3,4000,2,0.0
3,1,3,0.0
3,500,3,0.0
3,1000,3,0.0
3,1500,3,0.0
3,2000,3,0.0
3,2500,3,0.0
3,3000,3,0.0
3,3500,3,0.0
3,4000,3,0.0
3,1,4,0.0
3,500,4,0.0
3,1000,4,0.0
3,1500,4,0.0
3,2000,4,0.0
3,2500,4,0.0
3,3000,4,0.0
3,3500,4,0.0
3,4000,4,0.0
3,1,5,0.0
3,500,5,0.0
3,1000,5,0.0
3,1500,5,0.0
3,2000,5,0.0
3,2500,5,0.0
3,3000,5,0.0
3,3500,5,0.0
3,4000,5,0.0
3,1,6,0.0
3,500,6,0.0
3,1000,6,0.0
3,1500,6,0.0
3,2000,6,0.0
3,2500,6,0.0
3,3000,6,0.0
3,3500,6,0.0
3,4000,6,0.0
3,1,7,0.0
3,500,7,0.0
3,1000,7,0.0
3,1500,7,0.0
3,2000,7,0.0
3,2500,7,0.0
3,3000,7,0.0
3,3500,7,0.0
3,4000,7,0.0
3,1,8,0.0
3,500,8,0.0
3,1000,8,0.0
3,1500,8,0.0
3,2000,8,0.0
3,2500,8,0.0
3,3000,8,0.0
3,3500,8,0.0
3,4000,8,0.0
3,1,9,0.0
3,500,9,0.0
3,1000,9,0.0
3,1500,9,0.0
3,2000,9,0.0
3,2500,9,0.0
3,3000,9,0.0
3,3500,9,0.0
3,4000,9,0.0
3,1,10,0.0
3,500,10,0.0
3,1000,10,0.0
3,1500,10,0.0
3,2000,10,0.0
3,2500,10,0.0
3,3000,10,0.0
3,3500,10,0.0
3,4000,10,0.0
3,1,11,0.0
3,500,11,0.0
3,1000,11,0.0
3,1500,11,0.0
3,2000,11,0.0
3,2500,11,0.0
3,3000,11,0.0
3,3500,11,0.0
3,4000,11,0.0
3,1,12,0.0
3,500,12,0.0
3,1000,12,0.0
3,1500,12,0.0
3,2000,12,0.0
3,2500,12,0.0
3,3000,12,0.0
3,3500,12,0.0
3,4000,12,0.0
3,1,1,0.1
3,500,1,0.1
3,1000,1,0.1
3,1500,1,0.1
3,2000,1,0.1
3,2500,1,0.1
3,3000,1,0.1
3,3500,1,0.1
3,4000,1,0.1
3,1,2,0.1
3,500,2,0.1
3,1000,2,0.1
3,1500,2,0.1
3,2000,2,0.1
3,2500,2,0.1
3,3000,2,0.1
3,3500,2,0.1
3,4000,2,0.1
3,1,3,0.1
3,500,3,0.1
3,1000,3,0.1
3,1500,3,0.1
3,2000,3,0.1
3,2500,3,0.1
3,3000,3,0.1
3,3500,3,0.1
3,4000,3,0.1
3,1,4,0.1
3,500,4,0.1
3,1000,4,0.1
3,1500,4,0.1
3,2000,4,0.1
3,2500,4,0.1
3,3000,4,0.1
3,3500,4,0.1
3,4000,4,0.1
3,1,5,0.1
3,500,5,0.1
3,1000,5,0.1
3,1500,5,0.1
3,2000,5,0.1
3,2500,5,0.1
3,3000,5,0.1
3,3500,5,0.1
3,4000,5,0.1
3,1,6,0.1
3,500,6,0.1
3,1000,6,0.1
3,1500,6,0.1
3,2000,6,0.1
3,2500,6,0.1
3,3000,6,0.1
3,3500,6,0.1
3,4000,6,0.1
3,1,7,0.1
3,500,7,0.1
3,1000,7,0.1
3,1500,7,0.1
3,2000,7,0.1
3,2500,7,0.1
3,3000,7,0.1
3,3500,7,0.1
3,4000,7,0.1
3,1,8,0.1
3,500,8,0.1
3,1000,8,0.1
3,1500,8,0.1
3,2000,8,0.1
3,2500,8,0.1
3,3000,8,0.1
3,3500,8,0.1
3,4000,8,0.1
3,1,9,0.1
3,500,9,0.1
3,1000,9,0.1
3,1500,9,0.1
3,2000,9,0.1
3,2500,9,0.1
3,3000,9,0.1
3,3500,9,0.1
3,4000,9,0.1
3,1,10,0.1
3,500,10,0.1
3,1000,10,0.1
3,1500,10,0.1
3,2000,10,0.1
3,2500,10,0.1
3,3000,10,0.1
3,3500,10,0.1
3,4000,10,0.1
3,1,11,0.1
3,500,11,0.1
3,1000,11,0.1
3,1500,11,0.1
3,2000,11,0.1
3,2500,11,0.1
3,3000,11,0.1
3,3500,11,0.1
3,4000,11,0.1
3,1,12,0.1
3,500,12,0.1
3,1000,12,0.1
3,1500,12,0.1
3,2000,12,0.1
3,2500,12,0.1
3,3000,12,0.1
3,3500,12,0.1
3,4000,12,0.1
4,1,1,0.0
4,500,1,0.0
4,1000,1,0.0
4,1500,1,0.0
4,2000,1,0.0
4,2500,1,0.0
4,3000,1,0.0
4,3500,1,0.0
4,4000,1,0.0
4,4500,1,0.0
4,5000,1,0.0
4,5500,1,0.0
4,1,2,0.0
4,500,2,0.0
4,1000,2,0.0
4,1500,2,0.0
4,2000,2,0.0
4,2500,2,0.0
4,3000,2,0.0
4,3500,2,0.0
4,4000,2,0.0
4,4500,2,0.0
4,5000,2,0.0
4,5500,2,0.0
4,1,3,0.0
4,500,3,0.0
4,1000,3,0.0
4,1500,3,0.0
4,2000,3,0.0
4,2500,3,0.0
4,3000,3,0.0
4,3500,3,0.0
4,4000,3,0.0
4,4500,3,0.0
4,5000,3,0.0
4,5500,3,0.0
4,1,4,0.0
4,500,4,0.0
4,1000,4,0.0
4,1500,4,0.0
4,2000,4,0.0
4,2500,4,0.0
4,3000,4,0.0
4,3500,4,0.0
4,4000,4,0.0
4,4500,4,0.0
4,5000,4,0.0
4,5500,4,0.0
4,1,5,0.0
4,500,5,0.0
4,1000,5,0.0
4,1500,5,0.0
4,2000,5,0.0
4,2500,5,0.0
4,3000,5,0.0
4,3500,5,0.0
4,4000,5,0.0
4,4500,5,0.0
4,5000,5,0.0
4,5500,5,0.0
4,1,6,0.0
4,500,6,0.0
4,1000,6,0.0
4,1500,6,0.0
4,2000,6,0.0
4,2500,6,0.0
4,3000,6,0.0
4,3500,6,0.0
4,4000,6,0.0
4,4500,6,0.0
4,5000,6,0.0
4,5500,6,0.0
4,1,7,0.0
4,500,7,0.0
4,1000,7,0.0
4,1500,7,0.0
4,2000,7,0.0
4,2500,7,0.0
4,3000,7,0.0
4,3500,7,0.0
4,4000,7,0.0
4,4500,7,0.0
4,5000,7,0.0
4,5500,7,0.0
4,1,8,0.0
4,500,8,0.0
4,1000,8,0.0
4,1500,8,0.0
4,2000,8,0.0
4,2500,8,0.0
4,3000,8,0.0
4,3500,8,0.0
4,4000,8,0.0
4,4500,8,0.0
4,5000,8,0.0
4,5500,8,0.0
4,1,9,0.0
4,500,9,0.0
4,1000,9,0.0
4,1500,9,0.0
4,2000,9,0.0
4,2500,9,0.0
4,3000,9,0.0
4,3500,9,0.0
4,4000,9,0.0
4,4500,9,0.0
4,5000,9,0.0
4,5500,9,0.0
4,1,10,0.0
4,500,10,0.0
4,1000,10,0.0
4,1500,10,0.0
4,2000,10,0.0
4,2500,10,0.0
4,3000,10,0.0
4,3500,10,0.0
4,4000,10,0.0
4,4500,10,0.0
4,5000,10,0.0
4,5500,10,0.0
4,1,11,0.0
4,500,11,0.0
4,1000,11,0.0
4,1500,11,0.0
4,2000,11,0.0
4,2500,11,0.0
4,3000,11,0.0
4,3500,11,0.0
4,4000,11,0.0
4,4500,11,0.0
4,5000,11,0.0
4,5500,11,0.0
4,1,12,0.0
4,500,12,0.0
4,1000,12,0.0
4,1500,12,0.0
4,2000,12,0.0
4,2500,12,0.0
4,3000,12,0.0
4,3500,12,0.0
4,4000,12,0.0
4,4500,12,0.0
4,5000,12,0.0
4,5500,12,0.0
4,1,1,0.1
4,500,1,0.1
4,1000,1,0.1
4,1500,1,0.1
4,2000,1,0.1
4,2500,1,0.1
4,3000,1,0.1
4,3500,1,0.1
4,4000,1,0.1
4,4500,1,0.1
4,5000,1,0.1
4,5500,1,0.1
4,1,2,0.1
4,500,2,0.1
4,1000,2,0.1
4,1500,2,0.1
4,2000,2,0.1
4,2500,2,0.1
4,3000,2,0.1
4,3500,2,0.1
4,4000,2,0.1
4,4500,2,0.1
4,5000,2,0.1
4,5500,2,0.1
4,1,3,0.1
4,500,3,0.1
4,1000,3,0.1
4,1500,3,0.1
4,2000,3,0.1
4,2500,3,0.1
4,3000,3,0.1
4,3500,3,0.1
4,4000,3,0.1
4,4500,3,0.1
4,5000,3,0.1
4,5500,3,0.1
4,1,4,0.1
4,500,4,0.1
4,1000,4,0.1
4,1500,4,0.1
4,2000,4,0.1
4,2500,4,0.1
4,3000,4,0.1
4,3500,4,0.1
4,4000,4,0.1
4,4500,4,0.1
4,5000,4,0.1
4,5500,4,0.1
4,1,5,0.1
4,500,5,0.1
4,1000,5,0.1
4,1500,5,0.1
4,2000,5,0.1
4,2500,5,0.1
4,3000,5,0.1
4,3500,5,0.1
4,4000,5,0.1
4,4500,5,0.1
4,5000,5,0.1
4,5500,5,0.1
4,1,6,0.1
4,500,6,0.1
4,1000,6,0.1
4,1500,6,0.1
4,2000,6,0.1
4,2500,6,0.1
4,3000,6,0.1
4,3500,6,0.1
4,4000,6,0.1
4,4500,6,0.1
4,5000,6,0.1
4,5500,6,0.1
4,1,7,0.1
4,500,7,0.1
4,1000,7,0.1
4,1500,7,0.1
4,2000,7,0.1
4,2500,7,0.1
4,3000,7,0.1
4,3500,7,0.1
4,4000,7,0.1
4,4500,7,0.1
4,5000,7,0.1
4,5500,7,0.1
4,1,8,0.1
4,500,8,0.1
4,1000,8,0.1
4,1500,8,0.1
4,2000,8,0.1
4,2500,8,0.1
4,3000,8,0.1
4,3500,8,0.1
4,4000,8,0.1
4,4500,8,0.1
4,5000,8,0.1
4,5500,8,0.1
4,1,9,0.1
4,500,9,0.1
4,1000,9,0.1
4,1500,9,0.1
4,2000,9,0.1
4,2500,9,0.1
4,3000,9,0.1
4,3500,9,0.1
4,4000,9,0.1
4,4500,9,0.1
4,5000,9,0.1
4,5500,9,0.1
4,1,10,0.1
4,500,10,0.1
4,1000,10,0.1
4,1500,10,0.1
4,2000,10,0.1
4,2500,10,0.1
4,3000,10,0.1
4,3500,10,0.1
4,4000,10,0.1
4,4500,10,0.1
4,5000,10,0.1
4,5500,10,0.1
4,1,11,0.1
4,500,11,0.1
4,1000,11,0.1
4,1500,11,0.1
4,2000,11,0.1
4,2500,11,0.1
4,3000,11,0.1
4,3500,11,0.1
4,4000,11,0.1
4,4500,11,0.1
4,5000,11,0.1
4,5500,11,0.1
4,1,12,0.1
4,500,12,0.1
4,1000,12,0.1
4,1500,12,0.1
4,2000,12,0.1
4,2500,12,0.1
4,3000,12,0.1
4,3500,12,0.1
4,4000,12,0.1
4,4500,12,0.1
4,5000,12,0.1
4,5500,12,0.1
5,1,1,0.0
5,500,1,0.0
5,1000,1,0.0
5,1500,1,0.0
5,2000,1,0.0
5,2500,1,0.0
5,3000,1,0.0
5,3500,1,0.0
5,4000,1,0.0
5,4500,1,0.0
5,5000,1,0.0
5,5500,1,0.0
5,6000,1,0.0
5,6500,1,0.0
5,7000,1,0.0
5,7500,1,0.0
5,8000,1,0.0
5,1,2,0.0
5,500,2,0.0
5,1000,2,0.0
5,1500,2,0.0
5,2000,2,0.0
5,2500,2,0.0
5,3000,2,0.0
5,3500,2,0.0
5,4000,2,0.0
5,4500,2,0.0
5,5000,2,0.0
5,5500,2,0.0
5,6000,2,0.0
5,6500,2,0.0
5,7000,2,0.0
5,7500,2,0.0
5,8000,2,0.0
5,1,3,0.0
5,500,3,0.0
5,1000,3,0.0
5,1500,3,0.0
5,2000,3,0.0
5,2500,3,0.0
5,3000,3,0.0
5,3500,3,0.0
5,4000,3,0.0
5,4500,3,0.0
5,5000,3,0.0
5,5500,3,0.0
5,6000,3,0.0
5,6500,3,0.0
5,7000,3,0.0
5,7500,3,0.0
5,8000,3,0.0
5,1,4,0.0
5,500,4,0.0
5,1000,4,0.0
5,1500,4,0.0
5,2000,4,0.0
5,2500,4,0.0
5,3000,4,0.0
5,3500,4,0.0
5,4000,4,0.0
5,4500,4,0.0
5,5000,4,0.0
5,5500,4,0.0
5,6000,4,0.0
5,6500,4,0.0
5,7000,4,0.0
5,7500,4,0.0
5,8000,4,0.0
5,1,5,0.0
5,500,5,0.0
5,1000,5,0.0
5,1500,5,0.0
5,2000,5,0.0
5,2500,5,0.0
5,3000,5,0.0
5,3500,5,0.0
5,4000,5,0.0
5,4500,5,0.0
5,5000,5,0.0
5,5500,5,0.0
5,6000,5,0.0
5,6500,5,0.0
5,7000,5,0.0
5,7500,5,0.0
5,8000,5,0.0
5,1,6,0.0
5,500,6,0.0
5,1000,6,0.0
5,1500,6,0.0
5,2000,6,0.0
5,2500,6,0.0
5,3000,6,0.0
5,3500,6,0.0
5,4000,6,0.0
5,4500,6,0.0
5,5000,6,0.0
5,5500,6,0.0
5,6000,6,0.0
5,6500,6,0.0
5,7000,6,0.0
5,7500,6,0.0
5,8000,6,0.0
5,1,7,0.0
5,500,7,0.0
5,1000,7,0.0
5,1500,7,0.0
5,2000,7,0.0
5,2500,7,0.0
5,3000,7,0.0
5,3500,7,0.0
5,4000,7,0.0
5,4500,7,0.0
5,5000,7,0.0
5,5500,7,0.0
5,6000,7,0.0
5,6500,7,0.0
5,7000,7,0.0
5,7500,7,0.0
5,8000,7,0.0
5,1,8,0.0
5,500,8,0.0
5,1000,8,0.0
5,1500,8,0.0
5,2000,8,0.0
5,2500,8,0.0
5,3000,8,0.0
5,3500,8,0.0
5,4000,8,0.0
5,4500,8,0.0
5,5000,8,0.0
5,5500,8,0.0
5,6000,8,0.0
5,6500,8,0.0
5,7000,8,0.0
5,7500,8,0.0
5,8000,8,0.0
5,1,9,0.0
5,500,9,0.0
5,1000,9,0.0
5,1500,9,0.0
5,2000,9,0.0
5,2500,9,0.0
5,3000,9,0.0
5,3500,9,0.0
5,4000,9,0.0
5,4500,9,0.0
5,5000,9,0.0
5,5500,9,0.0
5,6000,9,0.0
5,6500,9,0.0
5,7000,9,0.0
5,7500,9,0.0
5,8000,9,0.0
5,1,10,0.0
5,500,10,0.0
5,1000,10,0.0
5,1500,10,0.0
5,2000,10,0.0
5,2500,10,0.0
5,3000,10,0.0
5,3500,10,0.0
5,4000,10,0.0
5,4500,10,0.0
5,5000,10,0.0
5,5500,10,0.0
5,6000,10,0.0
5,6500,10,0.0
5,7000,10,0.0
5,7500,10,0.0
5,8000,10,0.0
5,1,11,0.0
5,500,11,0.0
5,1000,11,0.0
5,1500,11,0.0
5,2000,11,0.0
5,2500,11,0.0
5,3000,11,0.0
5,3500,11,0.0
5,4000,11,0.0
5,4500,11,0.0
5,5000,11,0.0
5,5500,11,0.0
5,6000,11,0.0
5,6500,11,0.0
5,7000,11,0.0
5,7500,11,0.0
5,8000,11,0.0
5,1,12,0.0
5,500,12,0.0
5,1000,12,0.0
5,1500,12,0.0
5,2000,12,0.0
5,2500,12,0.0
5,3000,12,0.0
5,3500,12,0.0
5,4000,12,0.0
5,4500,12,0.0
5,5000,12,0.0
5,5500,12,0.0
5,6000,12,0.0
5,6500,12,0.0
5,7000,12,0.0
5,7500,12,0.0
5,8000,12,0.0
5,1,1,0.1
5,500,1,0.1
5,1000,1,0.1
5,1500,1,0.1
5,2000,1,0.1
5,2500,1,0.1
5,3000,1,0.1
5,3500,1,0.1
5,4000,1,0.1
5,4500,1,0.1
5,5000,1,0.1
5,5500,1,0.1
5,6000,1,0.1
5,6500,1,0.1
5,7000,1,0.1
5,7500,1,0.1
5,8000,1,0.1
5,1,2,0.1
5,500,2,0.1
5,1000,2,0.1
5,1500,2,0.1
5,2000,2,0.1
5,2500,2,0.1
5,3000,2,0.1
5,3500,2,0.1
5,4000,2,0.1
5,4500,2,0.1
5,5000,2,0.1
5,5500,2,0.1
5,6000,2,0.1
5,6500,2,0.1
5,7000,2,0.1
5,7500,2,0.1
5,8000,2,0.1
5,1,3,0.1
5,500,3,0.1
5,1000,3,0.1
5,1500,3,0.1
5,2000,3,0.1
5,2500,3,0.1
5,3000,3,0.1
5,3500,3,0.1
5,4000,3,0.1
5,4500,3,0.1
5,5000,3,0.1
5,5500,3,0.1
5,6000,3,0.1
5,6500,3,0.1
5,7000,3,0.1
5,7500,3,0.1
5,8000,3,0.1
5,1,4,0.1
5,500,4,0.1
5,1000,4,0.1
5,1500,4,0.1
5,2000,4,0.1
5,2500,4,0.1
5,3000,4,0.1
5,3500,4,0.1
5,4000,4,0.1
5,4500,4,0.1
5,5000,4,0.1
5,5500,4,0.1
5,6000,4,0.1
5,6500,4,0.1
5,7000,4,0.1
5,7500,4,0.1
5,8000,4,0.1
5,1,5,0.1
5,500,5,0.1
5,1000,5,0.1
5,1500,5,0.1
5,2000,5,0.1
5,2500,5,0.1
5,3000,5,0.1
5,3500,5,0.1
5,4000,5,0.1
5,4500,5,0.1
5,5000,5,0.1
5,5500,5,0.1
5,6000,5,0.1
5,6500,5,0.1
5,7000,5,0.1
5,7500,5,0.1
5,8000,5,0.1
5,1,6,0.1
5,500,6,0.1
5,1000,6,0.1
5,1500,6,0.1
5,2000,6,0.1
5,2500,6,0.1
5,3000,6,0.1
5,3500,6,0.1
5,4000,6,0.1
5,4500,6,0.1
5,5000,6,0.1
5,5500,6,0.1
5,6000,6,0.1
5,6500,6,0.1
5,7000,6,0.1
5,7500,6,0.1
5,8000,6,0.1
5,1,7,0.1
5,500,7,0.1
5,1000,7,0.1
5,1500,7,0.1
5,2000,7,0.1
5,2500,7,0.1
5,3000,7,0.1
5,3500,7,0.1
5,4000,7,0.1
5,4500,7,0.1
5,5000,7,0.1
5,5500,7,0.1
5,6000,7,0.1
5,6500,7,0.1
5,7000,7,0.1
5,7500,7,0.1
5,8000,7,0.1
5,1,8,0.1
5,500,8,0.1
5,1000,8,0.1
5,1500,8,0.1
5,2000,8,0.1
5,2500,8,0.1
5,3000,8,0.1
5,3500,8,0.1
5,4000,8,0.1
5,4500,8,0.1
5,5000,8,0.1
5,5500,8,0.1
5,6000,8,0.1
5,6500,8,0.1
5,7000,8,0.1
5,7500,8,0.1
5,8000,8,0.1
5,1,9,0.1
5,500,9,0.1
5,1000,9,0.1
5,1500,9,0.1
5,2000,9,0.1
5,2500,9,0.1
5,3000,9,0.1
5,3500,9,0.1
5,4000,9,0.1
5,4500,9,0.1
5,5000,9,0.1
5,5500,9,0.1
5,6000,9,0.1
5,6500,9,0.1
5,7000,9,0.1
5,7500,9,0.1
5,8000,9,0.1
5,1,10,0.1
5,500,10,0.1
5,1000,10,0.1
5,1500,10,0.1
5,2000,10,0.1
5,2500,10,0.1
5,3000,10,0.1
5,3500,10,0.1
5,4000,10,0.1
5,4500,10,0.1
5,5000,10,0.1
5,5500,10,0.1
5,6000,10,0.1
5,6500,10,0.1
5,7000,10,0.1
5,7500,10,0.1
5,8000,10,0.1
5,1,11,0.1
5,500,11,0.1
5,1000,11,0.1
5,1500,11,0.1
5,2000,11,0.1
5,2500,11,0.1
5,3000,11,0.1
5,3500,11,0.1
5,4000,11,0.1
5,4500,11,0.1
5,5000,11,0.1
5,5500,11,0.1
5,6000,11,0.1
5,6500,11,0.1
5,7000,11,0.1
5,7500,11,0.1
5,8000,11,0.1
5,1,12,0.1
5,500,12,0.1
5,1000,12,0.1
5,1500,12,0.1
5,2000,12,0.1
5,2500,12,0.1
5,3000,12,0.1
5,3500,12,0.1
5,4000,12,0.1
5,4500,12,0.1
5,5000,12,0.1
5,5500,12,0.1
5,6000,12,0.1
5,6500,12,0.1
5,7000,12,0.1
5,7500,12,0.1
5,8000,12,0.1
6,1,1,0.0
6,500,1,0.0
6,1000,1,0.0
6,1500,1,0.0
6,2000,1,0.0
6,2500,1,0.0
6,3000,1,0.0
6,3500,1,0.0
6,4000,1,0.0
6,4500,1,0.0
6,5000,1,0.0
6,5500,1,0.0
6,6000,1,0.0
6,6500,1,0.0
6,7000,1,0.0
6,7500,1,0.0
6,8000,1,0.0
6,8500,1,0.0
6,9000,1,0.0
6,9500,1,0.0
6,10000,1,0.0
6,1,2,0.0
6,500,2,0.0
6,1000,2,0.0
6,1500,2,0.0
6,2000,2,0.0
6,2500,2,0.0
6,3000,2,0.0
6,3500,2,0.0
6,4000,2,0.0
6,4500,2,0.0
6,5000,2,0.0
6,5500,2,0.0
6,6000,2,0.0
6,6500,2,0.0
6,7000,2,0.0
6,7500,2,0.0
6,8000,2,0.0
6,8500,2,0.0
6,9000,2,0.0
6,9500,2,0.0
6,10000,2,0.0
6,1,3,0.0
6,500,3,0.0
6,1000,3,0.0
6,1500,3,0.0
6,2000,3,0.0
6,2500,3,0.0
6,3000,3,0.0
6,3500,3,0.0
6,4000,3,0.0
6,4500,3,0.0
6,5000,3,0.0
6,5500,3,0.0
6,6000,3,0.0
6,6500,3,0.0
6,7000,3,0.0
6,7500,3,0.0
6,8000,3,0.0
6,8500,3,0.0
6,9000,3,0.0
6,9500,3,0.0
6,10000,3,0.0
6,1,4,0.0
6,500,4,0.0
6,1000,4,0.0
6,1500,4,0.0
6,2000,4,0.0
6,2500,4,0.0
6,3000,4,0.0
6,3500,4,0.0
6,4000,4,0.0
6,4500,4,0.0
6,5000,4,0.0
6,5500,4,0.0
6,6000,4,0.0
6,6500,4,0.0
6,7000,4,0.0
6,7500,4,0.0
6,8000,4,0.0
6,8500,4,0.0
6,9000,4,0.0
6,9500,4,0.0
6,10000,4,0.0
6,1,5,0.0
6,500,5,0.0
6,1000,5,0.0
6,1500,5,0.0
6,2000,5,0.0
6,2500,5,0.0
6,3000,5,0.0
6,3500,5,0.0
6,4000,5,0.0
6,4500,5,0.0
6,5000,5,0.0
6,5500,5,0.0
6,6000,5,0.0
6,6500,5,0.0
6,7000,5,0.0
6,7500,5,0.0
6,8000,5,0.0
6,8500,5,0.0
6,9000,5,0.0
6,9500,5,0.0
6,10000,5,0.0
6,1,6,0.0
6,500,6,0.0
6,1000,6,0.0
6,1500,6,0.0
6,2000,6,0.0
6,2500,6,0.0
6,3000,6,0.0
6,3500,6,0.0
6,4000,6,0.0
6,4500,6,0.0
6,5000,6,0.0
6,5500,6,0.0
6,6000,6,0.0
6,6500,6,0.0
6,7000,6,0.0
6,7500,6,0.0
6,8000,6,0.0
6,8500,6,0.0
6,9000,6,0.0
6,9500,6,0.0
6,10000,6,0.0
6,1,7,0.0
6,500,7,0.0
6,1000,7,0.0
6,1500,7,0.0
6,2000,7,0.0
6,2500,7,0.0
6,3000,7,0.0
6,3500,7,0.0
6,4000,7,0.0
6,4500,7,0.0
6,5000,7,0.0
6,5500,7,0.0
6,6000,7,0.0
6,6500,7,0.0
6,7000,7,0.0
6,7500,7,0.0
6,8000,7,0.0
6,8500,7,0.0
6,9000,7,0.0
6,9500,7,0.0
6,10000,7,0.0
6,1,8,0.0
6,500,8,0.0
6,1000,8,0.0
6,1500,8,0.0
6,2000,8,0.0
6,2500,8,0.0
6,3000,8,0.0
6,3500,8,0.0
6,4000,8,0.0
6,4500,8,0.0
6,5000,8,0.0
6,5500,8,0.0
6,6000,8,0.0
6,6500,8,0.0
6,7000,8,0.0
6,7500,8,0.0
6,8000,8,0.0
6,8500,8,0.0
6,9000,8,0.0
6,9500,8,0.0
6,10000,8,0.0
6,1,9,0.0
6,500,9,0.0
6,1000,9,0.0
6,1500,9,0.0
6,2000,9,0.0
6,2500,9,0.0
6,3000,9,0.0
6,3500,9,0.0
6,4000,9,0.0
6,4500,9,0.0
6,5000,9,0.0
6,5500,9,0.0
6,6000,9,0.0
6,6500,9,0.0
6,7000,9,0.0
6,7500,9,0.0
6,8000,9,0.0
6,8500,9,0.0
6,9000,9,0.0
6,9500,9,0.0
6,10000,9,0.0
6,1,10,0.0
6,500,10,0.0
6,1000,10,0.0
6,1500,10,0.0
6,2000,10,0.0
6,2500,10,0.0
6,3000,10,0.0
6,3500,10,0.0
6,4000,10,0.0
6,4500,10,0.0
6,5000,10,0.0
6,5500,10,0.0
6,6000,10,0.0
6,6500,10,0.0
6,7000,10,0.0
6,7500,10,0.0
6,8000,10,0.0
6,8500,10,0.0
6,9000,10,0.0
6,9500,10,0.0
6,10000,10,0.0
6,1,11,0.0
6,500,11,0.0
6,1000,11,0.0
6,1500,11,0.0
6,2000,11,0.0
6,2500,11,0.0
6,3000,11,0.0
6,3500,11,0.0
6,4000,11,0.0
6,4500,11,0.0
6,5000,11,0.0
6,5500,11,0.0
6,6000,11,0.0
6,6500,11,0.0
6,7000,11,0.0
6,7500,11,0.0
6,8000,11,0.0
6,8500,11,0.0
6,9000,11,0.0
6,9500,11,0.0
6,10000,11,0.0
6,1,12,0.0
6,500,12,0.0
6,1000,12,0.0
6,1500,12,0.0
6,2000,12,0.0
